feature_selection;transformer;scaler;classifier;acc;f1;auc;acc-std;f1-std;auc-std
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');TFEmbeddingWrapper_Max2Strategy();MaxAbsScaler();RandomForestClassifier(max_depth=10);0.8653605565282213;0.6839808922644294;0.9176611064729465;0.002941374450674707;0.0105938195921649;0.0036396162686327884
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');TFEmbeddingWrapper_Max2Strategy();MaxAbsScaler();LogisticRegression(max_iter=500);0.8504961254961255;0.6572754965129662;0.9039594581157628;0.004082052699743024;0.011936321028650498;0.004860440929784049
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');TFEmbeddingWrapper_Max2Strategy();MaxAbsScaler();KNeighborsClassifier(n_neighbors=10);0.8285681047657096;0.5971419146902125;0.8647732349282231;0.003651085627153151;0.010669332584576948;0.005239379696981348
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');TFEmbeddingWrapper_Max2Strategy();MaxAbsScaler();LGBMClassifier();0.8733148284794992;0.7150620610000686;0.9282142007983646;0.0025798407704896425;0.008461225406532685;0.002621850071936709
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');TFEmbeddingWrapper_Max2Strategy();MaxAbsScaler();DNN;0.8473942824990729;0.6038807536701405;0.9101457472510676;0.004837847425437726;0.02423589489209732;0.0037869637180862666
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');TFEmbeddingWrapper_Max50Strategy();MaxAbsScaler();RandomForestClassifier(max_depth=10);0.8616137503862055;0.6800064112586621;0.9127155820477798;0.0035091789092774237;0.011876220050081585;0.003996586662886315
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');TFEmbeddingWrapper_Max50Strategy();MaxAbsScaler();LogisticRegression(max_iter=500);0.850096824872274;0.6568602799732823;0.9041213341905572;0.004050813865892112;0.010686355698331878;0.0046835780280071035
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');TFEmbeddingWrapper_Max50Strategy();MaxAbsScaler();KNeighborsClassifier(n_neighbors=10);0.8298580121933415;0.5979502592767275;0.863304684038533;0.004204406816146511;0.01438284085762276;0.004560872744009678
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');TFEmbeddingWrapper_Max50Strategy();MaxAbsScaler();LGBMClassifier();0.8741133165534365;0.7174430518889661;0.9286008413585917;0.002699976271417857;0.006624531843810682;0.002333085890911002
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');TFEmbeddingWrapper_Max50Strategy();MaxAbsScaler();DNN;0.8464422789273088;0.5934512888886323;0.9106961476802631;0.006203268483934807;0.02946080889067005;0.0041294765667177465
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');MeanTargetEncoder(alpha=5);MaxAbsScaler();RandomForestClassifier(max_depth=10);0.8648691937614092;0.6777214117618624;0.918333343357235;0.0033462071945243354;0.00885190969583446;0.0033996225672302243
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');MeanTargetEncoder(alpha=5);MaxAbsScaler();LogisticRegression(max_iter=500);0.8454286805334709;0.6399193185359489;0.8997642786537646;0.0022886302906133926;0.008060814383823067;0.004035397347937098
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');MeanTargetEncoder(alpha=5);MaxAbsScaler();KNeighborsClassifier(n_neighbors=10);0.835877437149892;0.6086220405147251;0.8749241328432232;0.003446822419789286;0.009795541349643359;0.0028126730289611606
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');MeanTargetEncoder(alpha=5);MaxAbsScaler();LGBMClassifier();0.8720555628489759;0.7107771270800393;0.9278658188709354;0.0012588367430623067;0.006574138904441795;0.0023448942619947906
