feature_selection;transformer;scaler;classifier;acc;f1;auc;acc-std;f1-std;auc-std
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');TFEmbeddingWrapper_SingleStrategy;MaxAbsScaler();DNN;0.8471178744382337;0.5954883005094412;0.9098369189883808;0.0037352881456947516;0.011539575524464775;0.0034539305172912103
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');TFEmbeddingWrapper_Max2Strategy;MaxAbsScaler();RandomForestClassifier(max_depth=5);0.8537208987807791;0.638021584957073;0.9057310478080884;0.004931309916053516;0.01022654570711449;0.004093302633443321
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');TFEmbeddingWrapper_Max2Strategy;MaxAbsScaler();LogisticRegression(max_iter=500);0.8498511340577208;0.6567445305414342;0.9039269374331773;0.003489330957775408;0.008995963952072271;0.0048039633832205695
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');TFEmbeddingWrapper_Max2Strategy;MaxAbsScaler();KNeighborsClassifier(n_neighbors=10);0.8287523705188375;0.5964344698406525;0.8646020739389033;0.003859799381953466;0.011142829158374687;0.004435600602562438
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');TFEmbeddingWrapper_Max2Strategy;MaxAbsScaler();LGBMClassifier();0.8732533515467648;0.7150538498266552;0.9285372065100722;0.0015378987266440368;0.00389325277818597;0.0024916150042298066
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');TFEmbeddingWrapper_Max2Strategy;MaxAbsScaler();DNN;0.846780013022528;0.595574003879182;0.9106089157370176;0.0024311703963745697;0.013823111755336796;0.003897056837766342
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');TFEmbeddingWrapper_Max50Strategy;MaxAbsScaler();RandomForestClassifier(max_depth=5);0.8493904932527686;0.6276843588234554;0.8999005904333597;0.0027265851178061395;0.00588144699010946;0.004733194040606755
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');TFEmbeddingWrapper_Max50Strategy;MaxAbsScaler();LogisticRegression(max_iter=500);0.8501582357869782;0.656564317019235;0.9042802894391432;0.0036502984132242844;0.009666135162118096;0.004624939988776713
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');TFEmbeddingWrapper_Max50Strategy;MaxAbsScaler();KNeighborsClassifier(n_neighbors=10);0.8286602989447301;0.5941648999628051;0.8620777400314349;0.00486826508960618;0.014513327026246038;0.0042094276625993955
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');TFEmbeddingWrapper_Max50Strategy;MaxAbsScaler();LGBMClassifier();0.8747890110914064;0.7185842924449501;0.9280916726788229;0.003542544679764985;0.009742471475091809;0.0026853841918599666
FeatureSelection(categoricals=['workclass', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country'], numericals=['age', 'fnlwgt', 'education_num', 'capital_gain', 'capital_loss', 'hours-per-week'], target='target');TFEmbeddingWrapper_Max50Strategy;MaxAbsScaler();DNN;0.8469336982810036;0.597932154726206;0.9104331892420149;0.004763950250375858;0.018739635183633117;0.004548577489920654
